"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033002","muscle cell proliferation","25/635","156/11973",0.16025641025641,3.02165354330709,6.01474753902184,6.46279860301355e-07,5.55929935831225e-05,3.35303940474074e-05,"PIK3R1/OGN/ANGPT1/HBEGF/ADAMTS1/CDK1/KLF4/NPR1/RGCC/NR4A3/MMP9/RGS5/IL6/EDN1/TBX2/S1PR1/IGFBP3/FOS/BMP2/FGFR2/RBP4/CNN1/HPGD/TGFBR3/CCNB1",25
"GO:0006956","complement activation","14/635","55/11973",0.254545454545455,4.79948460987831,6.68353665628029,6.94875514037379e-07,5.7474222805284e-05,3.46650398552151e-05,"SERPING1/C7/C1QB/CLU/C4BPA/VSIG4/CFD/FCN3/IGHA1/IGHD/CD55/A2M/CFB/IGHG3",14
"GO:0033047","regulation of mitotic sister chromatid segregation","14/635","55/11973",0.254545454545455,4.79948460987831,6.68353665628029,6.94875514037379e-07,5.7474222805284e-05,3.46650398552151e-05,"CDK1/BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/KAT2B/CENPF/CDC20/BUB1B/CCNB1",14
"GO:0051783","regulation of nuclear division","20/635","107/11973",0.186915887850467,3.52432114210023,6.2070652659943,7.1120049634239e-07,5.77145912220494e-05,3.48100158173144e-05,"DLGAP5/BIRC5/ZWINT/NUSAP1/BUB1/NDC80/UBE2C/TTK/RCC1/TRIP13/EDN1/NEK2/MAD2L1/DUSP1/AURKA/CENPF/CDC20/BUB1B/CAV2/CCNB1",20
"GO:0097205","renal filtration","9/635","22/11973",0.409090909090909,7.713457408733,7.45860221207608,8.37209421916163e-07,6.6682180067804e-05,4.02187331443226e-05,"MCAM/EMP2/CD34/F2RL1/EDN1/GAS6/SULF1/IGHA1/EDNRA",9
"GO:0010965","regulation of mitotic sister chromatid separation","14/635","56/11973",0.25,4.71377952755905,6.59217384877605,8.81927089040065e-07,6.89666983629331e-05,4.1596618984013e-05,"DLGAP5/BIRC5/ZWINT/BUB1/NDC80/UBE2C/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",14
"GO:0060537","muscle tissue development","32/635","236/11973",0.135593220338983,2.55662618443881,5.71562557908933,9.07777092813476e-07,6.97205227891207e-05,4.20512811351857e-05,"CDK1/ENG/MYLK/MYH11/COL3A1/MEIS1/TCF21/GATA6/EDN1/TBX2/S1PR1/GREM1/FHL2/PTCH1/CAV1/DMD/BMP2/TNNC1/ITGA8/EFNB2/FGFR2/NEBL/RBP4/DSP/CAV2/HEY1/TGFBR3/CCNB1/RCAN1/DSG2/TBX3/EDNRA",32
"GO:0040013","negative regulation of locomotion","34/635","261/11973",0.130268199233716,2.45622228255951,5.62904064312892,1.06211409902257e-06,8.01430305244924e-05,4.83375191807523e-05,"MMRN2/MIF/KLF4/ENG/RGCC/CLDN5/DCN/RECK/CDH1/COL3A1/FBLN1/AGTR2/HYAL2/TIMP1/STARD13/CLDN3/CXCL12/GREM1/SULF1/CXCL13/DACH1/ZEB2/DUSP1/LIMCH1/IGFBP3/DLC1/ADARB1/PTGER4/GDF15/IL33/SEMA5A/NEDD9/SLIT2/TGFBR3",34
"GO:0060485","mesenchyme development","30/635","215/11973",0.13953488372093,2.63094671305622,5.71076467260183,1.08273997741672e-06,8.02907697046434e-05,4.84266266852672e-05,"EMP2/EZH2/FOXF1/ENG/RGCC/MDK/FERMT2/TCF21/TGFBR2/QKI/IL6/EDN1/SEMA3G/WWTR1/TBX2/SEMA6A/S100A4/GREM1/FOXF2/FOLR1/BMP2/FGFR2/COL1A1/SEMA5A/SOX4/HEY1/TGFBR3/DSG2/TBX3/EDNRA",30
"GO:0051306","mitotic sister chromatid separation","14/635","57/11973",0.245614035087719,4.63108164111065,6.50294655371204,1.1128349324549e-06,8.11237804150595e-05,4.89290493030419e-05,"DLGAP5/BIRC5/ZWINT/BUB1/NDC80/UBE2C/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",14
"GO:0035633","maintenance of blood-brain barrier","10/635","29/11973",0.344827586206897,6.5017648655987,7.01985461208818,1.3118687125972e-06,9.16186662513238e-05,5.52589415231171e-05,"ANGPT1/CLDN5/CDH5/IL6/CLDN3/JAM2/PECAM1/ZEB2/SLC1A1/DMD",10
"GO:1903034","regulation of response to wounding","23/635","141/11973",0.163120567375887,3.07565756408109,5.86729835259628,1.31675267586573e-06,9.16186662513238e-05,5.52589415231171e-05,"SERPING1/DUOX1/HBEGF/PROS1/PTN/CPB2/CEACAM1/SPP1/THBD/MYLK/CD36/MDK/FERMT2/FAP/F2RL1/EDN1/CLDN3/CAV1/CLDN4/IL33/ALOX5/PLAU/DSG2",23
"GO:0030336","negative regulation of cell migration","32/635","240/11973",0.133333333333333,2.5140157480315,5.60703759996906,1.32070618637109e-06,9.16186662513238e-05,5.52589415231171e-05,"MMRN2/MIF/KLF4/ENG/RGCC/CLDN5/DCN/RECK/CDH1/COL3A1/AGTR2/HYAL2/TIMP1/STARD13/CLDN3/CXCL12/GREM1/SULF1/CXCL13/DACH1/ZEB2/DUSP1/LIMCH1/IGFBP3/DLC1/ADARB1/PTGER4/GDF15/IL33/NEDD9/SLIT2/TGFBR3",32
"GO:1904018","positive regulation of vasculature development","24/635","152/11973",0.157894736842105,2.97712391214256,5.80537882325489,1.42177196681345e-06,9.65671388153027e-05,5.82435664606986e-05,"JCAD/EMP2/CD34/CLIC3/KLF4/GATA2/CDH5/MDK/HYAL1/AQP1/GATA6/CXCL12/AKT3/TIE1/GREM1/ANXA3/CHI3L1/RRAS/RAMP2/SASH1/SEMA5A/C5AR1/TEK/DSG2",24
"GO:0090287","regulation of cellular response to growth factor stimulus","30/635","218/11973",0.137614678899083,2.59474102434443,5.62353091475714,1.45489845337581e-06,9.65671388153027e-05,5.82435664606986e-05,"JCAD/ANGPT1/MMRN2/ENG/TMEM204/DCN/CDH5/CDH3/AGTR2/ZNF423/LRRC32/SEMA6A/GREM1/SMAD6/SULF1/CXCL13/CDKN1C/FOLR1/ZEB2/CAV1/DMD/LTBP4/BMP2/SOSTDC1/CHRDL1/GDF15/DKK3/CRIM1/SLIT2/TGFBR3",30
"GO:2000146","negative regulation of cell motility","33/635","253/11973",0.130434782608696,2.45936323176994,5.55215836774721,1.48667318376087e-06,9.65671388153027e-05,5.82435664606986e-05,"MMRN2/MIF/KLF4/ENG/RGCC/CLDN5/DCN/RECK/CDH1/COL3A1/FBLN1/AGTR2/HYAL2/TIMP1/STARD13/CLDN3/CXCL12/GREM1/SULF1/CXCL13/DACH1/ZEB2/DUSP1/LIMCH1/IGFBP3/DLC1/ADARB1/PTGER4/GDF15/IL33/NEDD9/SLIT2/TGFBR3",33
"GO:0016525","negative regulation of angiogenesis","18/635","93/11973",0.193548387096774,3.6493776987554,6.06986623870588,1.50255681490161e-06,9.65671388153027e-05,5.82435664606986e-05,"ADAMTS1/KLF4/NPR1/RGCC/CLDN5/COL4A3/DCN/CD36/FBLN5/PGK1/QKI/SEMA6A/SULF1/KLF2/HOXA5/THBS2/ALOX5/TEK",18
"GO:0009636","response to toxic substance","29/635","207/11973",0.140096618357488,2.64153828597512,5.63798294045635,1.50430093016166e-06,9.65671388153027e-05,5.82435664606986e-05,"CDK1/SLC7A11/HBB/ALDH2/CD36/FBLN5/HBA2/CDH1/SESN1/SLC15A2/MT1M/ALOX5AP/EDN1/GPX3/CAT/HBA1/LCN2/SRD5A1/NQO1/CP/FOS/ABCG1/SLC6A4/CES1/PRDX4/SLC39A8/CCNB1/ALDH1A1/EDNRA",29
"GO:0140014","mitotic nuclear division","31/635","230/11973",0.134782608695652,2.54134200616227,5.58567152083998,1.530470142008e-06,9.68022364820057e-05,5.83853634192018e-05,"DLGAP5/CDK1/CENPA/BIRC5/ZWINT/RGCC/NUSAP1/BUB1/NDC80/UBE2C/TTK/KIF4A/RCC1/TRIP13/EDN1/KIF11/H3-3B/NEK2/MAD2L1/KIF2A/DUSP1/KAT2B/AURKA/UBE2S/CENPF/PRC1/CDC20/TPX2/BUB1B/CAV2/CCNB1",31
"GO:0050878","regulation of body fluid levels","36/635","290/11973",0.124137931034483,2.34063535161553,5.469334285596,1.63936682738413e-06,0.000102187198906944,6.16332531333743e-05,"AGR2/SERPING1/ANGPT1/PROS1/MYL9/EDNRB/CPB2/CEACAM1/NPR1/CDO1/AQP4/FLI1/THBD/HBB/CD36/FAP/WFS1/ADCY9/F8/COL3A1/FBLN1/F2RL1/AQP1/HYAL2/GPI/SVEP1/IL6/EDN1/PLA2G4A/CAV1/SLC6A4/VWF/STK39/NPR3/TFPI2/PLAU",36
"GO:0051384","response to glucocorticoid","20/635","113/11973",0.176991150442478,3.33718904605951,5.9073500955438,1.74704413907193e-06,0.000106264623795096,6.40925138133019e-05,"CDO1/IGFBP2/KLF9/MDK/AQP1/IL6/EDN1/GHR/SCGB1A1/TBX2/BCHE/DUSP1/SRD5A1/FOS/ZFP36/FAM107A/ABCA3/PTGDS/FOSB/SLIT2",20
"GO:2000181","negative regulation of blood vessel morphogenesis","18/635","94/11973",0.191489361702128,3.61055453174736,6.01324287876369,1.76820560221113e-06,0.000106264623795096,6.40925138133019e-05,"ADAMTS1/KLF4/NPR1/RGCC/CLDN5/COL4A3/DCN/CD36/FBLN5/PGK1/QKI/SEMA6A/SULF1/KLF2/HOXA5/THBS2/ALOX5/TEK",18
"GO:0031589","cell-substrate adhesion","36/635","291/11973",0.123711340206186,2.33259193116324,5.44611820505036,1.77890093309624e-06,0.000106264623795096,6.40925138133019e-05,"AGR2/PIK3R1/EMP2/CD34/GPM6B/SLK/CD36/MDK/FERMT2/FBLN5/COL3A1/FBLN1/COL13A1/MMP12/CDKN2A/SVEP1/MUC4/SPOCK2/NDNF/SORBS1/GREM1/SMAD6/LIMCH1/RRAS/PLPP3/VWF/DLC1/ITGA8/MACF1/FAM107A/ECM2/ARHGAP6/PLAU/NEDD9/TEK/LYVE1",36
"GO:1901343","negative regulation of vasculature development","18/635","95/11973",0.189473684210526,3.57254869457107,5.957385947433,2.07565992727446e-06,0.00012229333352339,7.37600801489337e-05,"ADAMTS1/KLF4/NPR1/RGCC/CLDN5/COL4A3/DCN/CD36/FBLN5/PGK1/QKI/SEMA6A/SULF1/KLF2/HOXA5/THBS2/ALOX5/TEK",18
"GO:0030324","lung development","14/635","60/11973",0.233333333333333,4.39952755905512,6.24720289297714,2.16392782861391e-06,0.000125770994471195,7.58575988185991e-05,"FOXF1/CLDN18/EPAS1/COL3A1/TCF21/SFTPD/TBX2/CHI3L1/BMP2/MME/FGFR2/ABCA3/RBP4/WFDC2",14
"GO:0000070","mitotic sister chromatid segregation","25/635","167/11973",0.149700598802395,2.82262247159225,5.61313589943436,2.35388847201692e-06,0.000134987657575263,8.14165429545997e-05,"DLGAP5/CDK1/CENPA/BIRC5/ZWINT/NUSAP1/BUB1/NDC80/UBE2C/TTK/KIF4A/RCC1/TRIP13/KIF11/H3-3B/MAD2L1/KIF2A/DUSP1/KAT2B/CENPF/PRC1/CDC20/TPX2/BUB1B/CCNB1",25
"GO:0060562","epithelial tube morphogenesis","23/635","146/11973",0.157534246575342,2.97032682558516,5.66864669726856,2.44715232052124e-06,0.000138489501717919,8.35286474920228e-05,"GPC3/MMRN2/ENG/PODXL/MDK/AGTR2/LGR4/TCF21/TGFBR2/STARD13/TBX2/TIE1/PERP/GREM1/RASIP1/LCN2/FOLR1/PTCH1/BMP2/DLC1/FGFR2/SLIT2/EDNRA",23
"GO:0042542","response to hydrogen peroxide","16/635","78/11973",0.205128205128205,3.86771653543307,6.0131673275479,2.57230492486923e-06,0.000143681603660553,8.66602152103634e-05,"ECT2/CDK1/KLF4/CRYAB/HBB/HBA2/AQP1/IL6/EDN1/CAT/HBA1/KLF2/LCN2/DUSP1/COL1A1/NET1",16
"GO:0031032","actomyosin structure organization","25/635","168/11973",0.148809523809524,2.80582114735658,5.57825508691548,2.63010178584246e-06,0.000145026510011646,8.74713828953991e-05,"PIK3R1/ECT2/EPB41L2/MYL9/ARRB1/KRT19/RGCC/CAPN3/FERMT2/MYH11/EDN1/S1PR1/SORBS1/KRT8/ZEB2/LIMCH1/DLC1/SYNPO/PTGER4/NEBL/CNN1/ARHGAP6/MYH10/CCN2/LMOD1",25
"GO:0002042","cell migration involved in sprouting angiogenesis","13/635","53/11973",0.245283018867925,4.62484029119002,6.25879423717788,2.73662438904654e-06,0.000148939729869831,8.98316048475211e-05,"JCAD/MMRN2/KLF4/GATA2/CDH5/NR4A1/STARD13/AKT3/GREM1/SRPX2/EFNB2/SLIT2/TGFBR3",13
"GO:0051145","smooth muscle cell differentiation","11/635","38/11973",0.289473684210526,5.4580605055947,6.51371174460214,2.77032745630934e-06,0.000148939729869831,8.98316048475211e-05,"EDNRB/ENG/TMEM204/GATA6/QKI/ITGA8/FGFR2/RAMP2/HEY1/RCAN1/EDNRA",11
"GO:0061138","morphogenesis of a branching epithelium","15/635","70/11973",0.214285714285714,4.04038245219348,6.03741474265125,2.97001192938842e-06,0.000157703966769131,9.51176723502354e-05,"ENG/MDK/AGTR2/LGR4/TCF21/TGFBR2/TBX2/TIE1/GREM1/SULF1/RASIP1/BMP2/FGFR2/SLIT2/EDNRA",15
"GO:0045766","positive regulation of angiogenesis","23/635","148/11973",0.155405405405405,2.93018727388806,5.59154367268424,3.10749966462543e-06,0.000160854474789381,9.70178717919254e-05,"JCAD/EMP2/CD34/CLIC3/KLF4/GATA2/CDH5/MDK/HYAL1/AQP1/GATA6/AKT3/TIE1/GREM1/ANXA3/CHI3L1/RRAS/RAMP2/SASH1/SEMA5A/C5AR1/TEK/DSG2",23
"GO:0048738","cardiac muscle tissue development","23/635","148/11973",0.155405405405405,2.93018727388806,5.59154367268424,3.10749966462543e-06,0.000160854474789381,9.70178717919254e-05,"CDK1/ENG/MYH11/MEIS1/GATA6/EDN1/TBX2/S1PR1/GREM1/FHL2/BMP2/TNNC1/EFNB2/FGFR2/NEBL/RBP4/DSP/HEY1/TGFBR3/CCNB1/DSG2/TBX3/EDNRA",23
"GO:0001503","ossification","35/635","286/11973",0.122377622377622,2.30744452397996,5.29610705589584,3.17639413039748e-06,0.000160854474789381,9.70178717919254e-05,"CLEC3B/PTN/SPP1/GPM6B/ADGRG6/IGFBP2/TFAP2A/MDK/FERMT2/VCAN/CYP24A1/COL13A1/LGR4/TNC/IL6/WWTR1/CAT/KL/S1PR1/GREM1/FHL2/SMAD6/GDF10/PTCH1/IGFBP3/BMP2/CHRDL1/TMT1A/FGFR2/PTPRB/COL1A1/CRIM1/ZBTB16/ALOX5/CCN2",35
"GO:0030323","respiratory tube development","14/635","62/11973",0.225806451612903,4.25760731521463,6.08586696218414,3.28739680552145e-06,0.000160854474789381,9.70178717919254e-05,"FOXF1/CLDN18/EPAS1/COL3A1/TCF21/SFTPD/TBX2/CHI3L1/BMP2/MME/FGFR2/ABCA3/RBP4/WFDC2",14
"GO:0007094","mitotic spindle assembly checkpoint signaling","12/635","46/11973",0.260869565217391,4.91872646353988,6.30173659688772,3.29114014914335e-06,0.000160854474789381,9.70178717919254e-05,"BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",12
"GO:0071173","spindle assembly checkpoint signaling","12/635","46/11973",0.260869565217391,4.91872646353988,6.30173659688772,3.29114014914335e-06,0.000160854474789381,9.70178717919254e-05,"BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",12
"GO:0071174","mitotic spindle checkpoint signaling","12/635","46/11973",0.260869565217391,4.91872646353988,6.30173659688772,3.29114014914335e-06,0.000160854474789381,9.70178717919254e-05,"BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",12
"GO:0031577","spindle checkpoint signaling","12/635","47/11973",0.25531914893617,4.81407270899648,6.20001135320987,4.2089125510172e-06,0.000202976623368471,0.000122423451685164,"BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",12
"GO:2001212","regulation of vasculogenesis","8/635","20/11973",0.4,7.54204724409449,6.92934531831691,4.27372489444388e-06,0.000202976623368471,0.000122423451685164,"EMP2/CD34/CEACAM1/TMEM100/RRAS/RAMP2/DSP/HEY1",8
"GO:0061383","trabecula morphogenesis","9/635","26/11973",0.346153846153846,6.52677165354331,6.67622176084804,4.3417459544058e-06,0.000202976623368471,0.000122423451685164,"ENG/ADGRG6/S1PR1/GREM1/FHL2/RBP4/TEK/HEY1/TGFBR3",9
"GO:0072012","glomerulus vasculature development","9/635","26/11973",0.346153846153846,6.52677165354331,6.67622176084804,4.3417459544058e-06,0.000202976623368471,0.000122423451685164,"ANGPT1/CD34/AQP1/EGR1/TCF21/EDN1/PECAM1/TEK/EDNRA",9
"GO:0003158","endothelium development","18/635","100/11973",0.18,3.39392125984252,5.68894346784884,4.46630122232963e-06,0.000206554425346664,0.000124581369480561,"APOLD1/CD34/CEACAM1/CLDN5/CDH5/F2RL1/STARD13/EDN1/CLDN3/TIE1/S1PR1/TMEM100/PECAM1/LCN2/DSP/HEY1/DSG2/EDNRA",18
"GO:0071559","response to transforming growth factor beta","28/635","208/11973",0.134615384615385,2.53818897637795,5.2959928089278,5.01839965590987e-06,0.000225360708128167,0.000135924203021048,"COL1A2/ENG/RGCC/CLDN5/CDH5/FERMT2/COL3A1/CDH3/HYAL2/TGFBR2/EDN1/LRRC32/MXRA5/SMAD6/GDF10/CDKN1C/FOLR1/ZEB2/ID1/FOS/LTBP4/BMP2/GDF15/FGFR2/DKK3/COL1A1/HPGD/TGFBR3",28
"GO:0006935","chemotaxis","42/635","381/11973",0.110236220472441,2.07851695703391,5.06305062308311,5.13751406155534e-06,0.000225360708128167,0.000135924203021048,"AGR2/ANGPT1/HBEGF/PTN/EDNRB/MIF/VEGFD/ENG/AGTR1/FLRT3/MDK/CXCL3/F2RL1/NR4A1/PLA2G1B/IL6/EDN1/SFTPD/SEMA3G/CXCL12/GAS6/SEMA6A/S1PR1/S100A4/PERP/GREM1/CXCL13/CXCL14/DUSP1/CXCL2/CCL14/STK39/EFNB2/DOCK4/ANOS1/ALOX5/SEMA5A/PLAU/NEDD9/C5AR1/SLIT2/CX3CR1",42
"GO:0042330","taxis","42/635","381/11973",0.110236220472441,2.07851695703391,5.06305062308311,5.13751406155534e-06,0.000225360708128167,0.000135924203021048,"AGR2/ANGPT1/HBEGF/PTN/EDNRB/MIF/VEGFD/ENG/AGTR1/FLRT3/MDK/CXCL3/F2RL1/NR4A1/PLA2G1B/IL6/EDN1/SFTPD/SEMA3G/CXCL12/GAS6/SEMA6A/S1PR1/S100A4/PERP/GREM1/CXCL13/CXCL14/DUSP1/CXCL2/CCL14/STK39/EFNB2/DOCK4/ANOS1/ALOX5/SEMA5A/PLAU/NEDD9/C5AR1/SLIT2/CX3CR1",42
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","33/635","268/11973",0.123134328358209,2.32171230461864,5.17869831013549,5.31024696699863e-06,0.000225360708128167,0.000135924203021048,"COL1A2/ENG/RGCC/CLDN5/CDH5/FERMT2/COL3A1/CDH3/TTK/TGFBR2/WWTR1/ZNF423/LRRC32/TMEM100/GREM1/SMAD6/SULF1/GDF10/CDKN1C/FOLR1/ZEB2/ID1/CAV1/FOS/LTBP4/BMP2/SOSTDC1/CHRDL1/GDF15/DKK3/CRIM1/HPGD/TGFBR3",33
"GO:0060326","cell chemotaxis","33/635","268/11973",0.123134328358209,2.32171230461864,5.17869831013549,5.31024696699863e-06,0.000225360708128167,0.000135924203021048,"AGR2/HBEGF/PTN/EDNRB/MIF/VEGFD/ENG/AGTR1/MDK/CXCL3/F2RL1/NR4A1/PLA2G1B/IL6/EDN1/SFTPD/CXCL12/GAS6/PERP/GREM1/CXCL13/CXCL14/DUSP1/CXCL2/CCL14/STK39/DOCK4/ALOX5/SEMA5A/NEDD9/C5AR1/SLIT2/CX3CR1",33
"GO:0033046","negative regulation of sister chromatid segregation","12/635","48/11973",0.25,4.71377952755905,6.10111952301714,5.34452272240711e-06,0.000225360708128167,0.000135924203021048,"BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",12
"GO:0033048","negative regulation of mitotic sister chromatid segregation","12/635","48/11973",0.25,4.71377952755905,6.10111952301714,5.34452272240711e-06,0.000225360708128167,0.000135924203021048,"BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",12
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","12/635","48/11973",0.25,4.71377952755905,6.10111952301714,5.34452272240711e-06,0.000225360708128167,0.000135924203021048,"BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",12
"GO:2000816","negative regulation of mitotic sister chromatid separation","12/635","48/11973",0.25,4.71377952755905,6.10111952301714,5.34452272240711e-06,0.000225360708128167,0.000135924203021048,"BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",12
"GO:0072593","reactive oxygen species metabolic process","25/635","175/11973",0.142857142857143,2.69358830146232,5.34102565358076,5.55979174571811e-06,0.00023216178930421,0.000140026211513183,"DUOX1/PID1/CRYAB/PMAIP1/AGTR1/HBB/TFAP2A/CD36/FBLN5/HBA2/SESN1/F2RL1/TGFBR2/EDN1/GPX3/SFTPD/CAT/HBA1/LCN2/SLC1A1/NQO1/TYROBP/INAVA/PRDX4/ALOX5",25
"GO:0031960","response to corticosteroid","21/635","132/11973",0.159090909090909,2.99967788117394,5.467072186093,5.68855485946382e-06,0.000235254562024557,0.000141891588448808,"CDO1/IGFBP2/KLF9/MDK/AQP1/IL6/EDN1/GHR/SCGB1A1/TBX2/BCHE/DUSP1/SRD5A1/FOS/ZFP36/STK39/FAM107A/ABCA3/PTGDS/FOSB/SLIT2",21
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","31/635","246/11973",0.126016260162602,2.37605146917611,5.16072550297756,6.35548508579529e-06,0.000260332774800053,0.000157017277895803,"COL1A2/ENG/RGCC/CLDN5/CDH5/FERMT2/COL3A1/CDH3/TGFBR2/ZNF423/LRRC32/TMEM100/GREM1/SMAD6/SULF1/GDF10/CDKN1C/FOLR1/ZEB2/ID1/CAV1/FOS/LTBP4/BMP2/SOSTDC1/CHRDL1/GDF15/DKK3/CRIM1/HPGD/TGFBR3",31
"GO:0022617","extracellular matrix disassembly","13/635","57/11973",0.228070175438596,4.30029009531703,5.91052810782502,6.54479682985767e-06,0.000265558218539791,0.000160168955407178,"ENG/MMP9/RECK/FAP/MMP11/TIMP3/MMP12/IL6/MMP1/FGFR4/TPSAB1/PLAU/MMP7",13
"GO:0007160","cell-matrix adhesion","27/635","200/11973",0.135,2.54544094488189,5.2158588540792,7.00019347474188e-06,0.000281381608737055,0.000169712685188285,"EMP2/CD34/GPM6B/SLK/CD36/FERMT2/FBLN5/COL3A1/COL13A1/MMP12/CDKN2A/SVEP1/MUC4/SORBS1/GREM1/LIMCH1/RRAS/PLPP3/DLC1/ITGA8/MACF1/FAM107A/ECM2/ARHGAP6/PLAU/TEK/LYVE1",27
"GO:0048754","branching morphogenesis of an epithelial tube","14/635","66/11973",0.212121212121212,3.99957050823193,5.78271590032456,7.18793722297991e-06,0.000286252944407746,0.000172650785730241,"ENG/MDK/AGTR2/LGR4/TCF21/TGFBR2/TBX2/TIE1/GREM1/RASIP1/BMP2/FGFR2/SLIT2/EDNRA",14
"GO:0048251","elastic fiber assembly","6/635","11/11973",0.545454545454545,10.2846098783107,7.29054666589749,7.98744401479121e-06,0.000315174281721257,0.000190094419792688,"MFAP4/TNXB/MYH11/FBLN5/COL3A1/LTBP4",6
"GO:0071560","cellular response to transforming growth factor beta stimulus","27/635","202/11973",0.133663366336634,2.520238559289,5.15682910170841,8.44240271114217e-06,0.000324385658201092,0.000195650175350735,"COL1A2/ENG/RGCC/CLDN5/CDH5/FERMT2/COL3A1/CDH3/HYAL2/TGFBR2/EDN1/LRRC32/SMAD6/GDF10/CDKN1C/FOLR1/ZEB2/ID1/FOS/LTBP4/BMP2/GDF15/FGFR2/DKK3/COL1A1/HPGD/TGFBR3",27
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","12/635","50/11973",0.24,4.52522834645669,5.91127922605113,8.44715036468782e-06,0.000324385658201092,0.000195650175350735,"BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",12
"GO:1905819","negative regulation of chromosome separation","12/635","50/11973",0.24,4.52522834645669,5.91127922605113,8.44715036468782e-06,0.000324385658201092,0.000195650175350735,"BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",12
"GO:0001935","endothelial cell proliferation","20/635","125/11973",0.16,3.0168188976378,5.36415571223938,8.6659571202885e-06,0.000326195016128019,0.000196741472659126,"JCAD/CD34/MMRN2/ENG/GATA2/RGCC/AGTR1/COL4A3/MDK/NR4A1/CXCL12/AKT3/TIE1/SULF1/ZEB2/CAV1/ALOX5/SEMA5A/CAV2/TEK",20
"GO:0061437","renal system vasculature development","9/635","28/11973",0.321428571428571,6.06057367829021,6.34435799818058,8.72179187508071e-06,0.000326195016128019,0.000196741472659126,"ANGPT1/CD34/AQP1/EGR1/TCF21/EDN1/PECAM1/TEK/EDNRA",9
"GO:0061440","kidney vasculature development","9/635","28/11973",0.321428571428571,6.06057367829021,6.34435799818058,8.72179187508071e-06,0.000326195016128019,0.000196741472659126,"ANGPT1/CD34/AQP1/EGR1/TCF21/EDN1/PECAM1/TEK/EDNRA",9
"GO:0061384","heart trabecula morphogenesis","8/635","22/11973",0.363636363636364,6.85640658554044,6.50642499897419,9.86836599407702e-06,0.000365895190866597,0.000220686261686274,"ENG/ADGRG6/S1PR1/FHL2/RBP4/TEK/HEY1/TGFBR3",8
"GO:0090288","negative regulation of cellular response to growth factor stimulus","14/635","68/11973",0.205882352941176,3.88193608151922,5.63996087502884,1.03706518942409e-05,0.000378001472857036,0.000227988052423294,"ANGPT1/MMRN2/DCN/AGTR2/SEMA6A/GREM1/SMAD6/SULF1/CXCL13/CAV1/SOSTDC1/CHRDL1/CRIM1/SLIT2",14
"GO:1905818","regulation of chromosome separation","14/635","68/11973",0.205882352941176,3.88193608151922,5.63996087502884,1.03706518942409e-05,0.000378001472857036,0.000227988052423294,"DLGAP5/BIRC5/ZWINT/BUB1/NDC80/UBE2C/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",14
"GO:0051985","negative regulation of chromosome segregation","12/635","51/11973",0.235294117647059,4.43649837887911,5.82007609736282,1.05204944880322e-05,0.000380240729353164,0.000229338639032308,"BIRC5/ZWINT/BUB1/NDC80/TTK/TRIP13/MAD2L1/DUSP1/CENPF/CDC20/BUB1B/CCNB1",12
"GO:0014706","striated muscle tissue development","28/635","218/11973",0.128440366972477,2.42175828938814,5.01354236934685,1.23905161365788e-05,0.000444096749195212,0.000267852800073151,"CDK1/ENG/MYH11/MEIS1/TCF21/GATA6/EDN1/TBX2/S1PR1/GREM1/FHL2/CAV1/DMD/BMP2/TNNC1/EFNB2/FGFR2/NEBL/RBP4/DSP/CAV2/HEY1/TGFBR3/CCNB1/RCAN1/DSG2/TBX3/EDNRA",28
